time,id,cpuusage,disk,jobs,memusage,allocated_cpuusage,allocated_disk,allocated_jobs,allocated_memusage
372,17,1.8,5000,74,1876,110,5000,200,1952
372,19,0.0,5000,69,1234,110,5000,200,1250
373,5,96.9,5000,85,1235,110,5000,200,1250
373,6,98.7,5000,66,2031,110,5000,200,2440
373,17,3.5,5000,74,1876,110,5000,200,1952
373,19,1.7,5000,69,1234,110,5000,200,1250
374,5,96.8,5000,85,1235,110,5000,200,1250
374,6,100.2,5000,66,2031,110,5000,200,2440
374,17,0.0,5000,74,1876,110,5000,200,1952
374,19,0.0,5000,69,1234,110,5000,200,1250
374,21,0.0,5000,0,0,110,5000,200,1000
375,5,100.2,5000,85,1235,110,5000,200,1250
375,6,98.5,5000,66,2031,110,5000,200,2440
375,17,6.8,5000,74,1876,110,5000,200,1952
375,19,0.0,5000,69,1234,110,5000,200,1250
375,21,0.0,5000,72,57,110,5000,200,1000
376,5,98.6,5000,85,1235,110,5000,200,1250
376,6,98.6,5000,66,2031,110,5000,200,2440
376,17,0.0,5000,74,1876,110,5000,200,1952
376,19,1.7,5000,69,1234,110,5000,200,1250
376,21,100.4,5000,72,107,110,5000,200,1000
377,5,96.8,5000,85,1235,110,5000,200,1250
377,6,98.5,5000,66,2031,110,5000,200,2440
377,17,1.7,5000,74,1876,110,5000,200,1952
377,19,0.0,5000,69,1234,110,5000,200,1250
377,21,99.5,5000,72,159,110,5000,200,1000
378,5,98.6,5000,85,1235,110,5000,200,1250
378,6,98.6,5000,66,2031,110,5000,200,2440
378,17,0.0,5000,74,1876,110,5000,200,1952
378,19,1.7,5000,69,1234,110,5000,200,1250
378,21,100.4,5000,72,213,110,5000,200,1000
379,5,98.2,5000,85,1235,110,5000,200,1250
379,6,98.6,5000,66,2031,110,5000,200,2440
379,17,1.7,5000,74,1876,110,5000,200,1952
379,19,1.7,5000,69,1234,110,5000,200,1250
379,21,100.2,5000,72,256,110,5000,200,1000
380,5,97.0,5000,85,1235,110,5000,200,1250
380,6,100.2,5000,66,2031,110,5000,200,2440
380,17,3.4,5000,74,1876,110,5000,200,1952
380,19,0.0,5000,69,1234,110,5000,200,1250
380,21,98.7,5000,72,303,110,5000,200,1000
381,5,98.7,5000,85,1235,110,5000,200,1250
381,6,98.7,5000,66,2031,110,5000,200,2440
381,17,0.0,5000,74,1876,110,5000,200,1952
381,19,1.7,5000,69,1234,110,5000,200,1250
381,21,102.6,5000,72,353,110,5000,200,1000
382,5,100.4,5000,85,1235,110,5000,200,1250
382,6,99.7,5000,66,2031,110,5000,200,2440
382,17,1.7,5000,74,1876,110,5000,200,1952
382,19,0.0,5000,69,1234,110,5000,200,1250
382,21,99.1,5000,72,401,110,5000,200,1000
383,5,97.2,5000,85,1235,110,5000,200,1250
383,6,98.3,5000,66,2031,110,5000,200,2440
383,17,0.0,5000,74,1876,110,5000,200,1952
383,19,1.7,5000,69,1234,110,5000,200,1250
383,21,99.2,5000,72,453,110,5000,200,1000
384,5,99.0,5000,85,1235,110,5000,200,1250
384,6,98.7,5000,66,2031,110,5000,200,2440
384,17,1.7,5000,74,1876,110,5000,200,1952
384,19,0.0,5000,69,1234,110,5000,200,1250
384,21,99.8,5000,72,504,110,5000,200,1000
385,5,98.9,5000,85,1235,110,5000,200,1250
385,6,100.5,5000,66,2031,110,5000,200,2440
385,17,0.0,5000,74,1876,110,5000,200,1952
385,19,5.1,5000,69,1234,110,5000,200,1250
385,21,99.8,5000,72,560,110,5000,200,1000
386,5,97.2,5000,85,1235,110,5000,200,1250
386,6,99.0,5000,66,2031,110,5000,200,2440
386,17,1.7,5000,74,1876,110,5000,200,1952
386,19,1.7,5000,69,1234,110,5000,200,1250
386,21,102.0,5000,72,616,110,5000,200,1000
387,5,98.8,5000,85,1235,110,5000,200,1250
387,6,96.9,5000,66,2031,110,5000,200,2440
387,17,1.7,5000,74,1876,110,5000,200,1952
387,19,0.0,5000,69,1234,110,5000,200,1250
387,21,98.6,5000,72,663,110,5000,200,1000
388,5,97.2,5000,85,1235,110,5000,200,1250
388,6,100.4,5000,66,2031,110,5000,200,2440
388,17,0.0,5000,74,1876,110,5000,200,1952
388,19,1.7,5000,69,1234,110,5000,200,1250
388,21,99.8,5000,72,707,110,5000,200,1000
389,5,98.9,5000,85,1235,110,5000,200,1250
389,6,102.0,5000,66,2031,110,5000,200,2440
389,17,3.4,5000,74,1876,110,5000,200,1952
389,19,0.0,5000,69,1234,110,5000,200,1250
389,21,100.9,5000,72,760,110,5000,200,1000
390,5,99.6,5000,85,1235,110,5000,200,1250
390,6,99.7,5000,66,2031,110,5000,200,2440
390,17,0.0,5000,74,1876,110,5000,200,1952
390,19,1.7,5000,69,1234,110,5000,200,1250
390,21,99.2,5000,72,816,110,5000,200,1000
391,5,97.2,5000,85,1235,110,5000,200,1250
391,6,98.9,5000,66,2031,110,5000,200,2440
391,17,1.7,5000,74,1876,110,5000,200,1952
391,19,0.0,5000,69,1234,110,5000,200,1250
391,21,100.3,5000,72,867,110,5000,200,1000
392,5,98.8,5000,85,1235,110,5000,200,1250
392,6,100.5,5000,66,2031,110,5000,200,2440
392,17,1.7,5000,74,1876,110,5000,200,1952
392,19,0.0,5000,69,1234,110,5000,200,1250
392,21,100.9,5000,72,918,110,5000,200,1000
393,5,98.9,5000,85,1235,110,5000,200,1250
393,6,98.7,5000,66,2031,110,5000,200,2440
393,17,0.0,5000,74,1876,110,5000,200,1952
393,19,1.7,5000,69,1234,110,5000,200,1250
393,21,100.0,5000,72,968,110,5000,200,1000
394,5,97.0,5000,85,1235,110,5000,200,1250
394,6,98.8,5000,66,2031,110,5000,200,2440
394,17,1.7,5000,74,1876,110,5000,200,1952
394,19,0.0,5000,69,1234,110,5000,200,1250
394,21,97.6,5000,72,1024,110,5000,200,1000
395,5,98.9,5000,85,1235,110,5000,200,1250
395,6,100.2,5000,66,2031,110,5000,200,2440
395,17,0.0,5000,74,1876,110,5000,200,1952
395,19,1.7,5000,69,1234,110,5000,200,1250
396,5,97.1,5000,85,1235,110,5000,200,1250
396,6,98.7,5000,66,2031,110,5000,200,2440
396,17,1.7,5000,74,1876,110,5000,200,1952
396,19,0.0,5000,69,1234,110,5000,200,1250
397,5,98.7,5000,85,1235,110,5000,200,1250
397,6,97.0,5000,66,2031,110,5000,200,2440
397,17,0.0,5000,74,1876,110,5000,200,1952
397,19,1.7,5000,69,1234,110,5000,200,1250
398,5,99.1,5000,85,1235,110,5000,200,1250
398,6,102.0,5000,66,2031,110,5000,200,2440
398,17,3.4,5000,74,1876,110,5000,200,1952
398,19,1.7,5000,69,1234,110,5000,200,1250
399,5,97.1,5000,85,1235,110,5000,200,1250
399,6,99.1,5000,66,2031,110,5000,200,2440
399,17,1.7,5000,74,1876,110,5000,200,1952
399,19,0.0,5000,69,1234,110,5000,200,1250
400,5,99.1,5000,85,1235,110,5000,200,1250
400,6,98.8,5000,66,2031,110,5000,200,2440
400,17,0.0,5000,74,1876,110,5000,200,1952
400,19,1.7,5000,69,1234,110,5000,200,1250
401,5,98.2,5000,85,1235,110,5000,200,1250
401,6,99.5,5000,66,2031,110,5000,200,2440
401,17,1.7,5000,74,1876,110,5000,200,1952
401,19,0.0,5000,69,1234,110,5000,200,1250
402,5,98.5,5000,85,1235,110,5000,200,1250
402,6,97.6,5000,66,2031,110,5000,200,2440
402,17,0.0,5000,74,1876,110,5000,200,1952
402,19,1.7,5000,69,1234,110,5000,200,1250
403,5,96.9,5000,85,1235,110,5000,200,1250
403,6,99.0,5000,66,2031,110,5000,200,2440
403,17,1.7,5000,74,1876,110,5000,200,1952
403,19,0.0,5000,69,1234,110,5000,200,1250
404,5,103.5,5000,85,1235,110,5000,200,1250
404,6,99.4,5000,66,2031,110,5000,200,2440
404,17,0.0,5000,74,1876,110,5000,200,1952
404,19,1.7,5000,69,1234,110,5000,200,1250
405,5,98.6,5000,85,1235,110,5000,200,1250
405,6,99.2,5000,66,2031,110,5000,200,2440
405,17,1.7,5000,74,1876,110,5000,200,1952
405,19,0.0,5000,69,1234,110,5000,200,1250
406,5,98.5,5000,85,1235,110,5000,200,1250
406,6,99.0,5000,66,2031,110,5000,200,2440
406,17,3.4,5000,74,1876,110,5000,200,1952
406,19,0.0,5000,69,1234,110,5000,200,1250
407,5,96.9,5000,85,1235,110,5000,200,1250
407,6,99.1,5000,66,2031,110,5000,200,2440
407,17,0.0,5000,74,1876,110,5000,200,1952
407,19,1.7,5000,69,1234,110,5000,200,1250
408,5,100.2,5000,85,1235,110,5000,200,1250
408,6,100.7,5000,66,2031,110,5000,200,2440
408,17,1.7,5000,74,1876,110,5000,200,1952
408,19,0.0,5000,69,1234,110,5000,200,1250
409,5,97.4,5000,85,1235,110,5000,200,1250
409,6,96.2,5000,66,2031,110,5000,200,2440
409,17,0.0,5000,74,1876,110,5000,200,1952
409,19,1.7,5000,69,1234,110,5000,200,1250
410,5,96.8,5000,85,1235,110,5000,200,1250
410,6,101.2,5000,66,2031,110,5000,200,2440
410,17,1.7,5000,74,1876,110,5000,200,1952
410,19,1.7,5000,69,1234,110,5000,200,1250
411,5,99.9,5000,85,1235,110,5000,200,1250
411,6,99.1,5000,66,2031,110,5000,200,2440
411,17,1.7,5000,74,1876,110,5000,200,1952
411,19,0.0,5000,69,1234,110,5000,200,1250
412,5,99.7,5000,85,1235,110,5000,200,1250
412,6,98.9,5000,66,2031,110,5000,200,2440
412,17,0.0,5000,74,1876,110,5000,200,1952
412,19,1.7,5000,69,1234,110,5000,200,1250
413,5,96.4,5000,85,1235,110,5000,200,1250
413,6,98.5,5000,66,2031,110,5000,200,2440
413,17,1.7,5000,74,1876,110,5000,200,1952
413,19,0.0,5000,69,1234,110,5000,200,1250
414,5,98.0,5000,85,1235,110,5000,200,1250
414,6,99.7,5000,66,2031,110,5000,200,2440
414,17,0.0,5000,74,1876,110,5000,200,1952
414,19,1.7,5000,69,1234,110,5000,200,1250
415,5,96.6,5000,85,1235,110,5000,200,1250
415,6,98.3,5000,66,2031,110,5000,200,2440
415,17,1.7,5000,74,1876,110,5000,200,1952
415,19,0.0,5000,69,1234,110,5000,200,1250
416,5,98.1,5000,85,1235,110,5000,200,1250
416,6,100.7,5000,66,2031,110,5000,200,2440
416,17,0.0,5000,74,1876,110,5000,200,1952
416,19,1.7,5000,69,1234,110,5000,200,1250
417,5,97.9,5000,85,1235,110,5000,200,1250
417,6,97.6,5000,66,2031,110,5000,200,2440
417,17,1.7,5000,74,1876,110,5000,200,1952
417,19,1.7,5000,69,1234,110,5000,200,1250
418,5,99.8,5000,85,1235,110,5000,200,1250
418,6,100.1,5000,66,2031,110,5000,200,2440
418,17,3.4,5000,74,1876,110,5000,200,1952
418,19,0.0,5000,69,1234,110,5000,200,1250
419,5,95.0,5000,85,1235,110,5000,200,1250
419,6,100.2,5000,66,2031,110,5000,200,2440
419,17,0.0,5000,74,1876,110,5000,200,1952
419,19,1.7,5000,69,1234,110,5000,200,1250
420,5,98.6,5000,85,1235,110,5000,200,1250
420,6,97.0,5000,66,2031,110,5000,200,2440
420,17,1.7,5000,74,1876,110,5000,200,1952
420,19,0.0,5000,69,1234,110,5000,200,1250
421,5,95.6,5000,85,1235,110,5000,200,1250
421,6,98.7,5000,66,2031,110,5000,200,2440
421,17,0.0,5000,74,1876,110,5000,200,1952
421,19,0.0,5000,69,1234,110,5000,200,1250
422,5,99.6,5000,85,1235,110,5000,200,1250
422,6,100.2,5000,66,2031,110,5000,200,2440
422,17,1.7,5000,74,1876,110,5000,200,1952
422,19,0.0,5000,69,1234,110,5000,200,1250
423,5,98.0,5000,85,1235,110,5000,200,1250
423,6,100.3,5000,66,2031,110,5000,200,2440
423,17,0.0,5000,74,1876,110,5000,200,1952
423,19,1.7,5000,69,1234,110,5000,200,1250
424,5,96.2,5000,85,1235,110,5000,200,1250
424,6,96.9,5000,66,2031,110,5000,200,2440
424,17,1.7,5000,74,1876,110,5000,200,1952
424,19,1.7,5000,69,1234,110,5000,200,1250
425,5,98.4,5000,85,1235,110,5000,200,1250
425,6,100.0,5000,66,2031,110,5000,200,2440
425,17,1.7,5000,74,1876,110,5000,200,1952
425,19,0.0,5000,69,1234,110,5000,200,1250
425,22,0.0,5000,0,1,110,5000,200,1000
426,5,98.5,5000,85,1235,110,5000,200,1250
426,6,100.2,5000,66,2031,110,5000,200,2440
426,17,0.0,5000,74,1876,110,5000,200,1952
426,19,1.7,5000,69,1234,110,5000,200,1250
426,22,0.0,5000,69,56,110,5000,200,1000
427,5,96.8,5000,85,1236,110,5000,200,1250
427,6,98.2,5000,66,2031,110,5000,200,2440
427,17,1.7,5000,74,1876,110,5000,200,1952
427,19,0.0,5000,69,1234,110,5000,200,1250
427,22,99.6,5000,69,103,110,5000,200,1000
428,5,98.6,5000,85,1236,110,5000,200,1250
428,6,96.9,5000,66,2031,110,5000,200,2440
428,17,0.0,5000,74,1876,110,5000,200,1952
428,19,1.7,5000,69,1234,110,5000,200,1250
428,22,100.9,5000,69,150,110,5000,200,1000
429,5,99.0,5000,85,1236,110,5000,200,1250
429,6,100.1,5000,66,2031,110,5000,200,2440
429,17,3.4,5000,74,1876,110,5000,200,1952
429,19,1.7,5000,69,1234,110,5000,200,1250
429,22,100.3,5000,69,198,110,5000,200,1000
430,5,94.8,5000,85,1236,110,5000,200,1250
430,6,98.9,5000,66,2031,110,5000,200,2440
430,17,1.7,5000,74,1876,110,5000,200,1952
430,19,0.0,5000,69,1234,110,5000,200,1250
430,22,99.2,5000,69,259,110,5000,200,1000
431,5,98.5,5000,85,1236,110,5000,200,1250
431,6,98.3,5000,66,2031,110,5000,200,2440
431,17,0.0,5000,74,1876,110,5000,200,1952
431,19,1.7,5000,69,1234,110,5000,200,1250
431,22,100.4,5000,69,319,110,5000,200,1000
432,5,97.0,5000,85,1236,110,5000,200,1250
432,6,100.2,5000,66,2031,110,5000,200,2440
432,17,1.7,5000,74,1876,110,5000,200,1952
432,19,0.0,5000,69,1234,110,5000,200,1250
432,22,100.4,5000,69,379,110,5000,200,1000
433,5,98.9,5000,85,1236,110,5000,200,1250
433,6,99.1,5000,66,2031,110,5000,200,2440
433,17,0.0,5000,74,1876,110,5000,200,1952
433,19,1.7,5000,69,1234,110,5000,200,1250
433,22,100.5,5000,69,440,110,5000,200,1000
434,5,97.8,5000,85,1236,110,5000,200,1250
434,6,98.8,5000,66,2031,110,5000,200,2440
434,17,1.7,5000,74,1876,110,5000,200,1952
434,19,0.0,5000,69,1234,110,5000,200,1250
434,22,99.2,5000,69,500,110,5000,200,1000
435,5,97.1,5000,85,1236,110,5000,200,1250
435,6,97.3,5000,66,2031,110,5000,200,2440
435,17,3.4,5000,74,1876,110,5000,200,1952
435,19,1.7,5000,69,1234,110,5000,200,1250
435,22,100.9,5000,69,559,110,5000,200,1000
436,5,96.9,5000,85,1236,110,5000,200,1250
436,6,99.4,5000,66,2031,110,5000,200,2440
436,17,1.7,5000,74,1876,110,5000,200,1952
436,19,0.0,5000,69,1234,110,5000,200,1250
436,22,98.6,5000,69,619,110,5000,200,1000
437,5,97.3,5000,85,1236,110,5000,200,1250
437,6,98.9,5000,66,2031,110,5000,200,2440
437,17,1.7,5000,74,1876,110,5000,200,1952
437,19,0.0,5000,69,1234,110,5000,200,1250
437,22,100.5,5000,69,680,110,5000,200,1000
438,5,98.7,5000,85,1236,110,5000,200,1250
438,6,98.9,5000,66,2031,110,5000,200,2440
438,17,0.0,5000,74,1876,110,5000,200,1952
438,19,1.7,5000,69,1234,110,5000,200,1250
438,22,98.6,5000,69,740,110,5000,200,1000
439,5,96.6,5000,85,1236,110,5000,200,1250
439,6,97.9,5000,66,2031,110,5000,200,2440
439,17,6.8,5000,74,1876,110,5000,200,1952
439,19,0.0,5000,69,1234,110,5000,200,1250
439,22,102.1,5000,69,800,110,5000,200,1000
440,5,98.5,5000,85,1236,110,5000,200,1250
440,6,100.6,5000,66,2031,110,5000,200,2440
440,17,0.0,5000,74,1876,110,5000,200,1952
440,19,77.6,5000,69,1234,110,5000,200,1250
440,22,97.8,5000,69,859,110,5000,200,1000
441,5,96.3,5000,85,1236,110,5000,200,1250
441,6,100.0,5000,66,2031,110,5000,200,2440
441,17,68.2,5000,74,1876,110,5000,200,1952
441,19,100.2,5000,69,1234,110,5000,200,1250
441,22,101.6,5000,69,917,110,5000,200,1000
442,5,96.9,5000,85,1236,110,5000,200,1250
442,6,98.0,5000,66,2031,110,5000,200,2440
442,17,101.3,5000,74,1876,110,5000,200,1952
442,19,99.9,5000,69,1234,110,5000,200,1250
442,22,100.5,5000,69,978,110,5000,200,1000
443,5,97.3,5000,85,1236,110,5000,200,1250
443,6,98.0,5000,66,2031,110,5000,200,2440
443,17,99.2,5000,74,1876,110,5000,200,1952
443,19,97.7,5000,69,1234,110,5000,200,1250
443,22,99.1,5000,69,1039,110,5000,200,1000
444,5,98.1,5000,85,1236,110,5000,200,1250
444,6,100.2,5000,66,2031,110,5000,200,2440
444,17,100.5,5000,74,1876,110,5000,200,1952
444,19,99.0,5000,69,1234,110,5000,200,1250
445,5,97.7,5000,85,1236,110,5000,200,1250
445,6,98.8,5000,66,2031,110,5000,200,2440
445,17,97.5,5000,74,1876,110,5000,200,1952
445,19,104.1,5000,69,1234,110,5000,200,1250
446,5,97.3,5000,85,1236,110,5000,200,1250
446,6,98.7,5000,66,2031,110,5000,200,2440
446,17,100.1,5000,74,1876,110,5000,200,1952
446,19,100.7,5000,69,1234,110,5000,200,1250
447,5,98.1,5000,85,1236,110,5000,200,1250
447,6,98.7,5000,66,2031,110,5000,200,2440
447,17,99.0,5000,74,1876,110,5000,200,1952
447,19,101.9,5000,69,1234,110,5000,200,1250
448,5,97.3,5000,85,1236,110,5000,200,1250
448,6,100.3,5000,66,2031,110,5000,200,2440
448,17,99.4,5000,74,1876,110,5000,200,1952
448,19,96.7,5000,69,1234,110,5000,200,1250
449,5,96.6,5000,85,1236,110,5000,200,1250
449,6,101.7,5000,66,2031,110,5000,200,2440
449,17,98.2,5000,74,1876,110,5000,200,1952
449,19,99.3,5000,69,1234,110,5000,200,1250
450,5,98.4,5000,85,1236,110,5000,200,1250
450,6,98.4,5000,66,2031,110,5000,200,2440
450,17,100.4,5000,74,1876,110,5000,200,1952
450,19,98.9,5000,69,1234,110,5000,200,1250
451,5,96.8,5000,85,1236,110,5000,200,1250
451,6,98.4,5000,66,2031,110,5000,200,2440
451,17,100.0,5000,74,1876,110,5000,200,1952
451,19,100.8,5000,69,1234,110,5000,200,1250
452,5,97.4,5000,85,1236,110,5000,200,1250
452,6,99.1,5000,66,2031,110,5000,200,2440
452,17,97.2,5000,74,1876,110,5000,200,1952
452,19,99.0,5000,69,1234,110,5000,200,1250
453,5,98.5,5000,85,1236,110,5000,200,1250
453,6,98.4,5000,66,2031,110,5000,200,2440
453,17,100.1,5000,74,1876,110,5000,200,1952
453,19,99.0,5000,69,1234,110,5000,200,1250
454,5,97.6,5000,85,1236,110,5000,200,1250
454,6,99.3,5000,66,2031,110,5000,200,2440
454,17,100.2,5000,74,1876,110,5000,200,1952
454,19,98.9,5000,69,1234,110,5000,200,1250
455,5,96.6,5000,85,1236,110,5000,200,1250
455,6,100.0,5000,66,2031,110,5000,200,2440
455,17,98.5,5000,74,1876,110,5000,200,1952
455,19,101.2,5000,69,1234,110,5000,200,1250
456,5,98.2,5000,85,1236,110,5000,200,1250
456,6,96.6,5000,66,2031,110,5000,200,2440
456,17,99.0,5000,74,1876,110,5000,200,1952
456,19,98.9,5000,69,1234,110,5000,200,1250
457,5,97.4,5000,85,1236,110,5000,200,1250
457,6,100.0,5000,66,2031,110,5000,200,2440
457,17,98.5,5000,74,1876,110,5000,200,1952
457,19,98.8,5000,69,1234,110,5000,200,1250
458,5,96.2,5000,85,1236,110,5000,200,1250
458,6,99.4,5000,66,2031,110,5000,200,2440
458,17,101.9,5000,74,1876,110,5000,200,1952
458,19,100.9,5000,69,1234,110,5000,200,1250
459,5,96.2,5000,85,1236,110,5000,200,1250
459,6,98.8,5000,66,2031,110,5000,200,2440
459,17,98.8,5000,74,1876,110,5000,200,1952
459,19,97.3,5000,69,1234,110,5000,200,1250
460,5,97.4,5000,85,1236,110,5000,200,1250
460,6,97.3,5000,66,2031,110,5000,200,2440
460,17,99.7,5000,74,1876,110,5000,200,1952
460,19,100.6,5000,69,1234,110,5000,200,1250
461,5,97.4,5000,85,1236,110,5000,200,1250
461,6,100.5,5000,66,2031,110,5000,200,2440
461,17,97.3,5000,74,1876,110,5000,200,1952
461,19,99.0,5000,69,1234,110,5000,200,1250
462,5,97.6,5000,85,1236,110,5000,200,1250
462,6,98.7,5000,66,2031,110,5000,200,2440
462,17,101.2,5000,74,1876,110,5000,200,1952
462,19,98.9,5000,69,1234,110,5000,200,1250
463,5,95.8,5000,85,1236,110,5000,200,1250
463,6,97.9,5000,66,2031,110,5000,200,2440
463,17,98.7,5000,74,1876,110,5000,200,1952
463,19,98.8,5000,69,1234,110,5000,200,1250
464,5,98.7,5000,85,1236,110,5000,200,1250
464,6,100.4,5000,66,2031,110,5000,200,2440
464,17,98.9,5000,74,1876,110,5000,200,1952
464,19,100.6,5000,69,1234,110,5000,200,1250
465,5,100.4,5000,85,1236,110,5000,200,1250
465,6,97.5,5000,66,2031,110,5000,200,2440
465,17,99.3,5000,74,1876,110,5000,200,1952
465,19,97.2,5000,69,1234,110,5000,200,1250
466,5,95.1,5000,85,1236,110,5000,200,1250
466,6,98.9,5000,66,2031,110,5000,200,2440
466,17,98.8,5000,74,1876,110,5000,200,1952
466,19,102.2,5000,69,1234,110,5000,200,1250
467,5,98.5,5000,85,1236,110,5000,200,1250
467,6,100.9,5000,66,2031,110,5000,200,2440
467,17,99.4,5000,74,1876,110,5000,200,1952
467,19,97.7,5000,69,1234,110,5000,200,1250
468,5,95.1,5000,85,1236,110,5000,200,1250
468,6,98.0,5000,66,2031,110,5000,200,2440
468,17,100.6,5000,74,1876,110,5000,200,1952
468,19,99.5,5000,69,1234,110,5000,200,1250
469,5,99.6,5000,85,1236,110,5000,200,1250
469,6,97.9,5000,66,2031,110,5000,200,2440
469,17,98.5,5000,74,1876,110,5000,200,1952
469,19,99.0,5000,69,1234,110,5000,200,1250
470,5,97.1,5000,85,1236,110,5000,200,1250
470,6,100.9,5000,66,2031,110,5000,200,2440
470,17,98.5,5000,74,1876,110,5000,200,1952
470,19,99.9,5000,69,1234,110,5000,200,1250
471,5,96.0,5000,85,1236,110,5000,200,1250
471,6,97.4,5000,66,2031,110,5000,200,2440
471,17,101.7,5000,74,1876,110,5000,200,1952
471,19,99.2,5000,69,1234,110,5000,200,1250
472,5,94.2,5000,85,1236,110,5000,200,1250
472,6,99.1,5000,66,2031,110,5000,200,2440
472,17,98.3,5000,74,1876,110,5000,200,1952
472,19,98.6,5000,69,1234,110,5000,200,1250
473,5,97.8,5000,85,1236,110,5000,200,1250
473,6,99.2,5000,66,2031,110,5000,200,2440
473,17,98.6,5000,74,1876,110,5000,200,1952
473,19,99.8,5000,69,1234,110,5000,200,1250
474,5,95.3,5000,85,1236,110,5000,200,1250
474,6,100.4,5000,66,2031,110,5000,200,2440
474,17,99.7,5000,74,1876,110,5000,200,1952
474,19,99.8,5000,69,1234,110,5000,200,1250
475,5,97.1,5000,85,1236,110,5000,200,1250
475,6,98.3,5000,66,2031,110,5000,200,2440
475,17,98.4,5000,74,1876,110,5000,200,1952
475,19,100.0,5000,69,1234,110,5000,200,1250
476,5,95.9,5000,85,1236,110,5000,200,1250
476,6,98.3,5000,66,2031,110,5000,200,2440
476,17,99.8,5000,74,1876,110,5000,200,1952
476,19,98.0,5000,69,1234,110,5000,200,1250
476,23,0.0,5000,0,0,110,5000,200,1000
477,5,97.2,5000,85,1236,110,5000,200,1250
477,6,98.1,5000,66,2031,110,5000,200,2440
477,17,98.4,5000,74,1876,110,5000,200,1952
477,19,100.0,5000,69,1234,110,5000,200,1250
477,23,0.0,5000,78,53,110,5000,200,1000
478,5,97.2,5000,85,1236,110,5000,200,1250
478,6,100.0,5000,66,2031,110,5000,200,2440
478,17,100.0,5000,74,1876,110,5000,200,1952
478,19,98.2,5000,69,1234,110,5000,200,1250
478,23,99.2,5000,78,95,110,5000,200,1000
479,5,97.0,5000,85,1236,110,5000,200,1250
479,6,97.4,5000,66,2031,110,5000,200,2440
479,17,98.4,5000,74,1876,110,5000,200,1952
479,19,99.1,5000,69,1234,110,5000,200,1250
479,23,100.8,5000,78,148,110,5000,200,1000
480,5,97.2,5000,85,1236,110,5000,200,1250
480,6,98.6,5000,66,2031,110,5000,200,2440
480,17,98.5,5000,74,1876,110,5000,200,1952
480,19,97.9,5000,69,1234,110,5000,200,1250
480,23,99.6,5000,78,200,110,5000,200,1000
481,5,95.4,5000,85,1236,110,5000,200,1250
481,6,96.6,5000,66,2031,110,5000,200,2440
481,17,100.4,5000,74,1876,110,5000,200,1952
481,19,99.4,5000,69,1234,110,5000,200,1250
481,23,100.6,5000,78,253,110,5000,200,1000
482,5,97.9,5000,85,1236,110,5000,200,1250
482,6,102.0,5000,66,2031,110,5000,200,2440
482,17,98.7,5000,74,1876,110,5000,200,1952
482,19,98.0,5000,69,1234,110,5000,200,1250
482,23,99.3,5000,78,305,110,5000,200,1000
483,5,96.2,5000,85,1236,110,5000,200,1250
483,6,98.6,5000,66,2031,110,5000,200,2440
483,17,100.2,5000,74,1876,110,5000,200,1952
483,19,99.9,5000,69,1234,110,5000,200,1250
483,23,100.9,5000,78,349,110,5000,200,1000
484,5,95.5,5000,85,1236,110,5000,200,1250
484,6,98.1,5000,66,2031,110,5000,200,2440
484,17,100.1,5000,74,1876,110,5000,200,1952
484,19,99.1,5000,69,1234,110,5000,200,1250
484,23,99.2,5000,78,405,110,5000,200,1000
485,5,97.0,5000,85,1236,110,5000,200,1250
485,6,97.3,5000,66,2031,110,5000,200,2440
485,17,97.9,5000,74,1876,110,5000,200,1952
485,19,98.7,5000,69,1234,110,5000,200,1250
485,23,99.0,5000,78,465,110,5000,200,1000
486,5,95.3,5000,85,1236,110,5000,200,1250
486,6,100.8,5000,66,2031,110,5000,200,2440
486,17,99.6,5000,74,1876,110,5000,200,1952
486,19,100.1,5000,69,1234,110,5000,200,1250
486,23,99.4,5000,78,524,110,5000,200,1000
487,5,95.4,5000,85,1236,110,5000,200,1250
487,6,99.7,5000,66,2031,110,5000,200,2440
487,17,98.7,5000,74,1876,110,5000,200,1952
487,19,98.9,5000,69,1234,110,5000,200,1250
487,23,100.7,5000,78,584,110,5000,200,1000
488,5,95.7,5000,85,1236,110,5000,200,1250
488,6,97.2,5000,66,2031,110,5000,200,2440
488,17,98.6,5000,74,1876,110,5000,200,1952
488,19,98.9,5000,69,1234,110,5000,200,1250
488,23,100.6,5000,78,644,110,5000,200,1000
489,5,94.9,5000,85,1236,110,5000,200,1250
489,6,98.9,5000,66,2031,110,5000,200,2440
489,17,101.0,5000,74,1876,110,5000,200,1952
489,19,99.3,5000,69,1234,110,5000,200,1250
489,23,98.9,5000,78,703,110,5000,200,1000
490,5,95.3,5000,85,1236,110,5000,200,1250
490,6,98.9,5000,66,2031,110,5000,200,2440
490,17,98.5,5000,74,1876,110,5000,200,1952
490,19,100.6,5000,69,1234,110,5000,200,1250
490,23,101.0,5000,78,761,110,5000,200,1000
491,5,95.4,5000,85,1236,110,5000,200,1250
491,6,98.7,5000,66,2031,110,5000,200,2440
491,17,98.2,5000,74,1876,110,5000,200,1952
491,19,97.7,5000,69,1234,110,5000,200,1250
491,23,100.6,5000,78,810,110,5000,200,1000
492,5,95.1,5000,85,1236,110,5000,200,1250
492,6,98.7,5000,66,2031,110,5000,200,2440
492,17,98.6,5000,74,1876,110,5000,200,1952
492,19,99.8,5000,69,1234,110,5000,200,1250
